hierarchisation;1;nr
otherising;1;nr
alienate;1;ver
colombia;1;nr
disrupt;1;ver
decolonisation;1;nom
deracialisation;1;nr
rescue;1;nom
pertinence;1;nom
nationalist;1;nom
convenience;1;nom
avoid;1;ver
1850;1;num
guanabara;1;nr
1868;1;num
posthumous;1;nr
compilation;1;nom
poet;1;nom
bosi;1;nr
wilton;1;nr
marque;1;nom
roberto;1;nr
schwarz;1;nr
castro;1;nr
forgetfulness;1;nom
romantic;1;nom
selfdeclared;1;nr
interviewer;1;nom
designate;1;ver
predominate;1;ver
ethnologie;1;nr
sep;1;nr
anthropologie;1;nr
sap;1;nom
consolidation;1;nom
republic;1;nom
era;1;nom
inconsistency;1;nom
louis;1;nr
joseph;1;nr
1855;1;num
1911;1;num
natal;1;nr
norte;1;nr
95perc;1;nr
confidence;1;nom
interval;1;nom
688;1;num
25;1;num
schedule;1;nom
yellow;1;adj
fever;1;nom
21;1;num
90;1;num
archaeological;1;nr
absurdly;1;nr
inference;1;nom
clip;1;nom
netflix;1;nr
platform;1;nom
stream;1;nom
quantitatively;1;nr
filmic;1;nr
repetition;1;nom
refuse;1;nom
judgmental;1;nr
seventh;1;nom
invisibility;1;nom
screen;1;nom
task;1;nom
170;1;num
respond;1;nom
revalidated;1;nr
94;1;num
moderate;1;nom
vicarious;1;nr
doctoral;1;nr
interior;1;nom
claro;1;nom
araraquara;1;nr
interconnect;1;ver
ascension;1;nom
companhia;1;nr
impregnate;1;ver
ambiguity;1;nom
causality;1;nom
cohabitation;1;nom
characteristically;1;nr
impersonal;1;nr
fetish;1;nom
mediator;1;nom
factual;1;nr
conciliation;1;nom
internationalization;1;nom
mid;1;nom
collaboration;1;nom
verdean;1;nr
interweave;1;nom
powerful;1;nr
disruptive;1;nr
facet;1;nom
pact;1;nom
sale;1;nom
vehicle;1;nom
budget;1;nom
expenditure;1;nom
decile;1;nr
lerman;1;nr
yitzhaki;1;nr
progressivity;1;nom
individually;1;nr
proportionality;1;nom
vertical;1;nom
horizontal;1;nom
taxation;1;nom
disproportionately;1;nr
economically;1;nr
exacerbate;1;ver
alleviate;1;ver
rebalancing;1;nr
effectively;1;nr
adherent;1;nom
worship;1;nom
fo;1;nr
rms;1;nr
submission;1;nom
trance;1;nom
vacuum;1;nom
remember;1;ver
forget;1;ver
deprivation;1;nom
retake;1;nom
delve;1;ver
foundational;1;nr
negotiable;1;nom
arise;1;ver
fad;1;nom
empty;1;adj
triple;1;nom
producer;1;nom
reproducer;1;nom
signify;1;ver
bond;1;nom
solidarity;1;nom
doctor;1;nom
farmer;1;nom
manual;1;nom
mortem;1;nr
inventory;1;nom
scrutinize;1;ver
500;1;num
thousand;1;nom
math;1;nom
loss;1;nom
intramunicipal;1;nr
multilevel;1;nr
random;1;nom
coefficient;1;nom
mathematics;1;nr
compensate;1;ver
strain;1;nom
regulatory;1;nr
approve;1;ver
assist;1;nom
preparation;1;nom
theater;1;nom
merely;1;sw
antagonism;1;nom
supporter;1;nom
saw;1;sw
determinism;1;nom
antiracists;1;nr
polysemic;1;nr
clash;1;nom
congress;1;nom
1934;1;num
precisely;1;nr
1897;1;num
ignorance;1;nom
paraná;1;nr
efficiency;1;nom
foucauldian;1;nr
differ;1;ver
disinterest;1;nom
displace;1;ver
caregiving;1;nr
solely;1;nr
expulsion;1;nom
prince;1;nom
roland;1;nr
1858;1;num
france;1;nr
quai;1;nr
branly;1;nr
museum;1;nom
nephew;1;nom
emperor;1;nom
napoleon;1;nom
patron;1;nom
hundred;1;nom
substrate;1;nom
hierarchize;1;nr
firstly;1;nr
epistemic;1;nr
entertainment;1;nom
ryuko;1;nr
translanguaging;1;nr
ongoing;1;nr
sister;1;nom
kubota_s;1;nr
vides;1;nr
compel;1;ver
freire;1;nr
unexplored;1;nr
too;1;sw
attentive;1;nr
implicit;1;nr
21st;1;nr
intensity;1;nom
unlike;1;nr
japan;1;nom
paraguay;1;nr
intensification;1;nom
affectionate;1;nr
transnationalization;1;nr
exoticization;1;nr
conjugal;1;nr
germans;1;nr
italians;1;nr
affective;1;nr
sexualization;1;nr
ing;1;nr
rs;1;nr
protagonist;1;nom
execution;1;nom
intelligentsia;1;nom
newspa;1;nr
per;1;sw
gaucho;1;nom
ofthat;1;nr
inaugural;1;nom
rebate;1;nom
1919;1;num
accommodation;1;nom
ruth;1;nom
vila;1;nr
gaúcha;1;nr
journey;1;nom
motherhood;1;nom
carolina;1;nr
fabrication;1;nom
tactic;1;nom
mediation;1;nom
inhabit;1;ver
transversed;1;nr
fixation;1;nom
removable;1;nr
simon;1;nr
dickel;1;nr
follows;1;sw
structuralism;1;nom
primarily;1;nr
secondarily;1;nr
allan;1;nr
kardec_s;1;nr
revue;1;nom
spirite;1;nr
reject;1;nom
reincarnation;1;nom
kardec;1;nr
doctrinal;1;nr
divergence;1;nom
spiritists;1;nr
orleans;1;nr
hydrological;1;nr
geological;1;nr
aggravate;1;ver
chronic;1;nr
recurrence;1;nom
landslide;1;nom
santos;1;nr
quali;1;nr
cartographic;1;nr
vencidos;1;nr
degenerados;1;nr
1915;1;num
moraes;1;nr
1882;1;num
overseer;1;nom
recognizable;1;nr
synthesize;1;ver
tackle;1;nom
jointly;1;nr
temporality;1;nom
motor;1;nom
fix;1;nom
severe;1;adj
lastly;1;nr
magnitude;1;nom
accumulation;1;nom
happy;1;adj
bendito;1;nr
fruto;1;nr
sérgio;1;nr
goldenberg;1;nr
car;1;nom
ried;1;nr
stuart;1;nr
encode;1;ver
resignification;1;nr
wom;1;nr
worldviews;1;nr
repertoire;1;nom
offense;1;nom
adolescence;1;nom
adulthood;1;nom
350;1;num
gone;1;sw
juvenile;1;nom
countryside;1;nom
prediction;1;nom
problematic;1;nr
prosecution;1;nom
nucleus;1;nom
funk;1;nom
ability;1;nom
manipulation;1;nom
facilitator;1;nom
taste;1;nom
sensibly;1;nr
differentiate;1;ver
destabilize;1;ver
guimarães;1;nr
rosa_s;1;nr
warrior;1;nom
epic;1;nom
hermógenes;1;nr
diadorim;1;nr
homer;1;nom
iron;1;nom
lineage;1;nom
hesiod;1;nr
alive;1;nr
devil;1;nom
1956;1;num
ancient;1;adj
therefor;1;nr
decoloniality;1;nr
imbrication;1;nom
axis;1;nom
workshop;1;nom
movimento;1;nr
pelas;1;nr
reparações;1;nr
mpr;1;nr
transatlantic;1;nr
diaspora;1;nr
backwoods;1;nr
