%%MatrixMarket matrix coordinate integer general
422 4 1
423 4 1
430 4 1
435 4 1
440 4 1
453 4 1
459 4 1
463 4 1
479 4 1
480 4 1
481 4 1
492 4 1
501 4 1
510 4 1
513 4 1
514 4 1
517 4 1
520 4 1
522 4 1
531 4 1
537 4 1
542 4 1
547 4 1
550 4 1
564 4 1
565 4 1
571 4 1
575 4 1
582 4 1
597 4 1
607 4 1
613 4 1
621 4 1
631 4 1
644 4 1
660 4 1
678 4 1
680 4 1
684 4 1
685 4 1
688 4 1
692 4 1
698 4 1
701 4 1
702 4 1
703 4 1
706 4 1
710 4 1
711 4 1
722 4 1
738 4 1
753 4 1
756 4 1
757 4 1
760 4 1
775 4 1
782 4 1
787 4 1
790 4 1
791 4 1
803 4 1
811 4 1
830 4 1
837 4 1
846 4 1
847 4 1
852 4 1
860 4 1
866 4 1
882 4 1
883 4 1
6 5 1
9 5 1
44 5 1
45 5 1
46 5 1
50 5 1
68 5 1
70 5 1
71 5 1
78 5 1
99 5 1
104 5 1
113 5 1
128 5 1
130 5 1
133 5 1
134 5 1
135 5 1
136 5 1
138 5 1
141 5 1
143 5 1
144 5 1
145 5 1
146 5 1
173 5 1
174 5 1
175 5 1
184 5 1
185 5 1
186 5 1
188 5 1
189 5 1
201 5 1
204 5 1
209 5 1
217 5 1
225 5 1
230 5 1
236 5 1
241 5 1
244 5 1
245 5 1
251 5 1
252 5 1
282 5 1
285 5 1
288 5 1
289 5 1
310 5 1
342 5 1
343 5 1
344 5 1
345 5 1
351 5 1
356 5 1
376 5 1
385 5 1
393 5 1
405 5 1
453 5 1
468 5 1
478 5 1
479 5 1
493 5 1
499 5 1
501 5 1
510 5 1
528 5 1
529 5 1
542 5 1
547 5 1
550 5 1
556 5 1
564 5 1
574 5 1
596 5 1
599 5 1
600 5 1
608 5 1
621 5 1
626 5 1
630 5 1
632 5 1
643 5 1
646 5 1
664 5 1
676 5 1
691 5 1
692 5 1
693 5 1
694 5 1
700 5 1
703 5 1
708 5 1
710 5 1
733 5 1
740 5 1
742 5 1
745 5 1
747 5 1
758 5 1
765 5 1
