"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"anthropological";-1,16301317027489;-1,80002074194045;-0,542689987213598;-0,839933079345078;0,39272815966382;0,60727184033618;0,00102369958261758;0,00245221350415297;0,000756838577143475;1,1103942625315;0,000933163361210948
"analytical";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,00067517200176949;0,000393454083717978;0,000648718780408693;0,716067115620074;0,00033263192609306
"agency";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"youth";0,329618720148249;-1,59215810773515;0,202727510744334;-0,979235189516495;0,0622625986770618;0,937737401322941;5,8735269041069e-05;0,00137040082172492;0,000540598983673911;0,790381642546088;0,000337713883054304
"whiteness";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"verify";-0,436173779936021;-2,04774505040977;-0,208328499102613;-0,978058912572066;0,0656693318070452;0,934330668192956;0,000102847640990203;0,00226687198155353;0,000540598983673911;1,01839639613098;0,000560672083280666
"undertake";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"tool";-1,09289757273318;-0,534060489881338;-0,898463816400456;-0,439047572159474;0,866442822554099;0,133557177445899;0,000645704997559776;0,000154189970187207;0,000540598983673911;0,702502872987023;0,000266791159344265
"target";-1,03836321908962;0,450575261720191;-0,91735636470537;0,398066954336264;0,891626208479121;0,108373791520879;0,000582872837473329;0,000109751360403405;0,000540598983673911;0,657955438156257;0,000234028196885821
"strong";0,80340555959631;0,276694949604715;0,945496753434183;0,325631523728;0,928879085780143;0,0711209142198554;0,000418722343944379;4,96659715450897e-05;0,000648718780408693;0,498762551456082;0,000161377932361324
"stress";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"statistic";0,256135732265346;1,53809875004508;0,164265415140227;0,986416176564846;0,0411906652553852;0,958809334744617;4,25595286040253e-05;0,00153470500479418;0,000648718780408693;0,755108507755792;0,00036989222087913
"sociability";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"small";1,20447992751963;0,832700338142537;0,822566076726567;0,568669543248681;0,764222020122345;0,235777979877654;0,000784285812410906;0,000374845849898744;0,000540598983673911;0,824381791679228;0,000367393955266653
"sector";0,165245142859419;-0,102960835957473;0,848730129665815;-0,52882621625393;0,799612127795541;0,20038787220446;8,8569436388679e-06;3,43851240384743e-06;0,000324359390204346;0,110567531599063;3,96535161982152e-06
"search";0,80340555959631;0,276694949604715;0,945496753434183;0,325631523728;0,928879085780143;0,0711209142198554;0,000418722343944379;4,96659715450897e-05;0,000648718780408693;0,498762551456082;0,000161377932361324
"scope";-0,436173779936021;-2,04774505040977;-0,208328499102613;-0,978058912572066;0,0656693318070452;0,934330668192956;0,000102847640990203;0,00226687198155353;0,000540598983673911;1,01839639613098;0,000560672083280666
"sample";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00447687910606646;3,2957465910633e-05;0,000648718780408693;1,5755329945347;0,00161031736416962
"researcher";0,80340555959631;0,276694949604715;0,945496753434183;0,325631523728;0,928879085780143;0,0711209142198554;0,000418722343944379;4,96659715450897e-05;0,000648718780408693;0,498762551456082;0,000161377932361324
"reproductive";-1,03836321908962;0,450575261720191;-0,91735636470537;0,398066954336264;0,891626208479121;0,108373791520879;0,000582872837473329;0,000109751360403405;0,000540598983673911;0,657955438156257;0,000234028196885821
"reinforce";-1,03836321908962;0,450575261720191;-0,91735636470537;0,398066954336264;0,891626208479121;0,108373791520879;0,000582872837473329;0,000109751360403405;0,000540598983673911;0,657955438156257;0,000234028196885821
"queer";-1,09289757273318;-0,534060489881338;-0,898463816400456;-0,439047572159474;0,866442822554099;0,133557177445899;0,000645704997559776;0,000154189970187207;0,000540598983673911;0,702502872987023;0,000266791159344265
"prejudice";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023311;0,263158052360047;0,736841947639954;0,000624812601710809;0,00271020480813057;0,000432479186939129;1,40191779971328;0,000849983140729996
"pr";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00298458607071097;2,19716439404221e-05;0,000432479186939129;1,5755329945347;0,00107354490944641
"positive";0,80340555959631;0,276694949604715;0,945496753434183;0,325631523728;0,928879085780143;0,0711209142198554;0,000418722343944379;4,96659715450897e-05;0,000648718780408693;0,498762551456082;0,000161377932361324
"organize";-0,983828865446066;1,43521101332172;-0,565404892437713;0,824813498681671;0,421279947832581;0,57872005216742;0,000523256155522161;0,0011135423574224;0,000540598983673911;0,906927903532568;0,000444652514977824
"obtain";1,39612068163024;-0,164179057834372;0,993156417281588;-0,116791826821914;0,991152200077555;0,00884779992244391;0,00126445212953336;1,74860609999235e-05;0,000648718780408693;0,83905684260509;0,000456708650744355
"migratory";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000466854951706274;0,0031655629612442;0,000540598983673911;1,28932109165048;0,000898664113620275
"middle";1,20447992751963;0,832700338142537;0,822566076726567;0,568669543248681;0,764222020122345;0,235777979877654;0,000784285812410906;0,000374845849898744;0,000540598983673911;0,824381791679228;0,000367393955266653
"menstrual";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"mechanism";-0,381639426292465;-1,06310929880824;-0,337872946922868;-0,941191729531054;0,166415865504512;0,83358413449549;7,87375130829506e-05;0,000610985718030356;0,000540598983673911;0,559750471142943;0,00016938079248824
"maternal";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00447687910606646;3,2957465910633e-05;0,000648718780408693;1,5755329945347;0,00161031736416962
"marielle";-0,929294511802511;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000280112971023765;0,00189933777674652;0,000324359390204346;1,28932109165048;0,000539198468172165
"limit";-1,13379833796585;-1,27253730358249;-0,665233284653465;-0,746635571741102;0,551524017984272;0,448475982015728;0,000555951420120711;0,000700335685591516;0,000432479186939129;0,913465603202687;0,000360869027239463
"latin";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000937218902566213;0,00406530721219585;0,000648718780408693;1,40191779971328;0,00127497471109499
"key";-0,983828865446066;1,43521101332172;-0,565404892437713;0,824813498681671;0,421279947832581;0,57872005216742;0,000523256155522161;0,0011135423574224;0,000540598983673911;0,906927903532568;0,000444652514977824
"intersect";-0,983828865446066;1,43521101332172;-0,565404892437713;0,824813498681671;0,421279947832581;0,57872005216742;0,000523256155522161;0,0011135423574224;0,000540598983673911;0,906927903532568;0,000444652514977824
"implementation";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"ideal";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000937218902566213;0,00406530721219585;0,000648718780408693;1,40191779971328;0,00127497471109499
"household";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00447687910606646;3,2957465910633e-05;0,000648718780408693;1,5755329945347;0,00161031736416962
"home";-0,92929451180251;2,41984676492325;-0,358503236221123;0,933528483560615;0,185978082291899;0,814021917708104;0,000373483961365019;0,00253245036899536;0,000432479186939129;1,28932109165048;0,00071893129089622
"half";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"generation";0,438687427435361;0,377113395467912;0,758320024126866;0,651882459503421;0,67703774380502;0,322962256194979;0,000104036468261355;7,68810212138273e-05;0,000540598983673911;0,31899754821139;5,50110475537236e-05
"fully";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000468609451283107;0,00203265360609792;0,000324359390204346;1,40191779971328;0,000637487355547497
"feminine";0,210690437562382;0,717568957043801;0,281724162873749;0,959495438265907;0,117818853084382;0,882181146915619;2,87969253845139e-05;0,000334028678633103;0,000648718780408693;0,367262027297037;8,75000951633667e-05
"evident";1,14994557387607;-0,151935413458992;0,991384263208287;-0,130985658233875;0,988856995919932;0,0111430040800665;0,000714874485283368;1,2479386886666e-05;0,000540598983673911;0,691909252614386;0,000258805499974807
"estimate";1,91573807396034;0,303651529215633;0,987670137962311;0,156549348697174;0,984041305555699;0,0159586944443;0,00198402658018234;4,98455244864269e-05;0,000540598983673911;1,15549498220034;0,000721790817326291
"epistemological";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,00067517200176949;0,000393454083717978;0,000648718780408693;0,716067115620074;0,00033263192609306
"distribution";0,757960264893347;-0,54383484339656;0,812497255623256;-0,582965015763963;0,750574723290063;0,249425276709938;0,000372691380575539;0,000191862690166825;0,000648718780408693;0,523465506074494;0,000177759413590546
"dispute";-1,03836321908962;0,450575261720191;-0,91735636470537;0,398066954336264;0,891626208479121;0,108373791520879;0,000582872837473329;0,000109751360403405;0,000540598983673911;0,657955438156257;0,000234028196885821
"determine";2,03428109836713;0,215476727727816;0,994436949409563;0,10533353525351;0,992809648000036;0,0071903519999626;0,00268459266115717;3,01201558172477e-05;0,000648718780408693;1,22156496051242;0,000968031756569387
"democracy";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000937218902566213;0,00406530721219585;0,000648718780408693;1,40191779971328;0,00127497471109499
"crt";-1,20196628002029;-2,5033319930844;-0,432838454199657;-0,901471504023312;0,263158052360047;0,736841947639954;0,000781015752138511;0,00338775601016321;0,000540598983673911;1,40191779971328;0,0010624789259125
"cross";0,848850854299274;1,09722474260599;0,61189666248081;0,790937718436063;0,481108370579518;0,518891629420482;0,000467432872425953;0,00078099392525902;0,000648718780408693;0,732231707562957;0,000347819184924141
"criticism";-0,997462453856956;1,18905207542134;-0,64268525002188;0,766130321423395;0,521565298533734;0,478434701466267;0,000430287099947817;0,000611458466023912;0,000432479186939129;0,826381926439206;0,000295343102322575
"coverage";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00298458607071097;2,19716439404221e-05;0,000432479186939129;1,5755329945347;0,00107354490944641
"colour";1,91573807396034;0,303651529215633;0,987670137962311;0,156549348697174;0,984041305555699;0,0159586944443;0,00198402658018234;4,98455244864269e-05;0,000540598983673911;1,15549498220034;0,000721790817326291
"bibliographic";0,712514970190383;-1,36436463639783;0,462909425520817;-0,886405586491865;0,297009907181197;0,702990092818805;0,000329339982319431;0,00120758408112423;0,000648718780408693;0,782252793862126;0,000396963628611807
"assume";-1,14743192637673;-1,51869624148287;-0,602823906594118;-0,797874261797313;0,469302987419614;0,530697012580386;0,000711752635781503;0,00124685818677381;0,000540598983673911;1,0021641612395;0,000542941402353156
"answer";0,757960264893347;-0,54383484339656;0,812497255623256;-0,582965015763963;0,750574723290063;0,249425276709938;0,000372691380575539;0,000191862690166825;0,000648718780408693;0,523465506074494;0,000177759413590546
"agenda";-0,244725654914954;-1,93384831474112;-0,125547229599613;-0,992087643880248;0,0242083906260642;0,975791609373938;2,59014579623973e-05;0,00161737238811852;0,000432479186939129;0,9410986223307;0,000383032378398851
"adopt";-0,436173779936021;-2,04774505040977;-0,208328499102613;-0,978058912572066;0,0656693318070452;0,934330668192956;0,000102847640990203;0,00226687198155353;0,000540598983673911;1,01839639613098;0,000560672083280666
"act";0,780682912244829;-0,133569946895922;0,985677167579414;-0,168643177486145;0,981454284977069;0,018545715022931;0,000263581277747245;7,71583120933269e-06;0,000432479186939129;0,471496239512947;9,61438875012866e-05
"8perc";2,62699622040106;-0,225397279711271;0,996339346345391;-0,0854862967032636;0,995270394933594;0,00472960506640483;0,00298458607071097;2,19716439404221e-05;0,000432479186939129;1,5755329945347;0,00107354490944641
"20th";-1,02018510120844;0,778787178920701;-0,79486674308488;0,606784031379893;0,726654034171954;0,273345965828047;0,000337586000884745;0,000196727041858989;0,000324359390204346;0,716067115620074;0,00016631596304653
"1960s";-0,997462453856956;1,18905207542134;-0,64268525002188;0,766130321423395;0,521565298533734;0,478434701466267;0,000430287099947817;0,000611458466023912;0,000432479186939129;0,826381926439206;0,000295343102322575
"voice";-1,11107569061436;-0,862272407081848;-0,790005626403134;-0,613099592441058;0,720055005317923;0,279944994682077;0,000400418160971193;0,000241165651642791;0,000324359390204346;0,783428571939928;0,000199078925504974
